"Name","Runtime","device_variation","n_conductance_states","noise_scale","non_linearity","ADC_resolution","t_min","weight_decay","perplexity","test_accuracy","test_loss","test_perplexity","train_accuracy","train_loss","train_loss_epoch","val_accuracy","val_loss","write_efficiency"
"floral-sweep-112","13344","0.05","16","0.1","1","8","0.001","0.1","75.97314163819495","0.2707850977460713","4.286316979701191","72.69822578990656","0.2630615234375","4.219483852386475","4.208221205371261","0.2682406567531068","4.330379878328578","4479123.894397261"
"legendary-sweep-111","6674","0.05","16","0","4","8","0.001","0.1","77.77314402659802","0.2691995676281079","4.310098502788541","74.44782189723882","0.26953125","4.272306442260742","4.433535609719615","0.2659771458567471","4.3537961791315345","4167239.3386052633"
"toasty-sweep-110","6072","0.05","16","0","2","8","0.001","0.1","78.46304443794216","0.2686341257162648","4.318649809607177","75.0871778325836","0.2662353515625","4.256884574890137","4.438133316848532","0.26502375774099407","4.362627742449491","4110090.9544857144"
"radiant-sweep-109","8281","0.05","16","0","1","8","0.001","0.1","77.47750738446649","0.2695641684667219","4.307101351600312","74.22502456480406","0.2596435546875","4.188014984130859","4.4378050205386375","0.26609038463317286","4.349987666938002","4296128.445770834"
"swift-sweep-108","11426","0","64","0.2","4","8","0.001","0.1","75.69420279671878","0.27206690057137234","4.286243035269568","72.6928503596646","0.254150390625","4.307919979095459","4.4452199334673645","0.2691049425004278","4.326701576225818","3410271.941765625"
"classic-sweep-107","6967","0","64","0.2","2","8","0.001","0.1","78.30336357075566","0.2689488365051194","4.3157483081487245","74.86962803973597","0.264892578125","4.201966762542725","4.443523201227738","0.26559818979830635","4.3605905595550265","3054933.284473684"
"quiet-sweep-106","7299","0","64","0.2","1","8","0.001","0.1","78.01501584206814","0.2692202537463008","4.31407602862542","74.74452972267804","0.27197265625","4.188446044921875","4.450469668234915","0.26523213298785026","4.356901318957512","3116975.3321463414"
"sweepy-sweep-105","11081","0","64","0.1","4","8","0.001","0.1","76.01062562826863","0.27097377051448107","4.285847865982173","72.66413005285453","0.275634765625","4.147836685180664","4.443840026775979","0.2673949791646433","4.33087314141197","3347108.1406612904"
"driven-sweep-104","8331","0","64","0.1","2","8","0.001","0.1","77.2065452671878","0.27046936225786355","4.300553311608741","73.74058393482629","0.2572021484375","4.242380142211914","4.4423218490920915","0.2664893941443629","4.346484236690562","3156814.092673913"
"iconic-sweep-103","9566","0","64","0.1","1","8","0.001","0.1","76.45552389979888","0.2710083541176519","4.295751359748929","73.38733402398128","0.271728515625","4.180152416229248","4.443843961912505","0.26838048893714245","4.336709184830841","3263665.36290566"
"blooming-sweep-102","12529","0","64","0","4","8","0.001","0.1","76.00296753593372","0.2711337196791461","4.288711249820032","72.87249351836604","0.267333984375","4.171031951904297","4.204783187549829","0.26839053372969074","4.330772386049479","3389844.0530441175"
"bright-sweep-101","11970","0","64","0","2","8","0.001","0.1","75.75006900101795","0.27204586221277677","4.2834526485644595","72.49029193606164","0.27392578125","4.144850730895996","4.204581801395521","0.26866156246675826","4.327439355293591","3369790.0547014927"
"laced-sweep-100","9771","0","64","0","1","8","0.001","0.1","76.85837307393165","0.27054208389008666","4.297659512665037","73.52750196781005","0.2672119140625","4.222503662109375","4.445808830030314","0.26697176098076486","4.341964417516512","3234368.6804339625"
"warm-sweep-99","11880","0","32","0.2","4","8","0.001","0.1","76.21388769131052","0.2706189683634322","4.292377394765699","73.14014496687578","0.25835129618644714","4.26051139831543","4.210018346732877","0.2671030297984913","4.3335436992533145","3793230.866424101"
"rose-sweep-98","9854","0","32","0.2","2","8","0.001","0.1","76.79229487938674","0.2699633849303614","4.298889129834775","73.617968254729","0.2672119140625","4.216584205627441","4.444428731189462","0.26699734268265046","4.341104308029209","3673420.882537037"
"lilac-sweep-97","8913","0","32","0.2","1","8","0.001","0.1","76.884844882337","0.2704558170132883","4.300991533717014","73.77290577053773","0.2718505859375","4.181726455688477","4.440254404645607","0.2668158860345298","4.342308781437326","3608276.081041666"
"bumbling-sweep-96","6086","0","32","0.1","4","8","0.001","0.1","78.26604774412844","0.2692302765868494","4.313301588592727","74.68666697514195","0.2669677734375","4.261967658996582","4.438215201022135","0.2646370332278847","4.360113891385677","3341402.147264706"
"snowy-sweep-95","7893","0","32","0.1","2","8","0.001","0.1","77.16680321721707","0.27015529190610477","4.301607023942882","73.8183262494699","0.266845703125","4.1494245529174805","4.44031622295928","0.26599354994241947","4.345969354410182","3507351.291511628"
"fearless-sweep-94","6094","0","32","0.1","1","8","0.001","0.1","78.18519588448923","0.2687408865801274","4.314567778019758","74.7812943386472","0.266357421875","4.21224308013916","4.438065204532214","0.26508153336432044","4.359080318689652","3343242.184264706"
"wobbly-sweep-93","10910","0","32","0","4","8","0.001","0.1","75.88662520373202","0.2720806379470763","4.288120895636132","72.82948563311778","0.279541015625","4.154038429260254","4.437983353576065","0.2690046752366813","4.329240452849105","3738580.88075"
"fanciful-sweep-92","10285","0","32","0","2","8","0.001","0.1","76.27692759989687","0.2712201786870732","4.291944605591945","73.10849755279034","0.267822265625","4.15278434753418","4.44015964548162","0.2679217887882194","4.334370501996249","3704465.693066667"
"vocal-sweep-91","11264","0","32","0","1","8","0.001","0.1","75.85661941527732","0.2719397097641552","4.287805293946272","72.80650415106842","0.2757568359375","4.182373523712158","4.438631637976762","0.2678564976366554","4.328844971799242","3739832.167730158"
"magic-sweep-90","7765","0","16","0.2","4","8","0.001","0.1","77.76132952629624","0.2686396014534336","4.3126986792970445","74.641651260919","0.266357421875","4.241884708404541","4.446442048660062","0.26523693859004066","4.353644257823613","4236695.7284186045"
"valiant-sweep-89","12930","0","16","0.2","2","8","0.001","0.1","75.60052241863582","0.27216328635428366","4.279793447029518","72.22552007078458","0.2664794921875","4.184133529663086","4.20845771428411","0.26846962743792174","4.325463193461027","4490663.110847223"
"curious-sweep-88","8698","0","16","0.2","1","8","0.001","0.1","77.36591197370801","0.26959334037643357","4.3039031729186545","73.98801886889214","0.2608642578125","4.177769660949707","4.443026810879579","0.26662532403489053","4.348546269808668","4316041.016306123"
"sleek-sweep-87","7577","0","16","0.1","4","8","0.001","0.1","77.4755204892981","0.26991692121906435","4.3045339290595415","74.03470198742984","0.2698974609375","4.217130184173584","4.439502884520347","0.2658833462831666","4.349962021809336","4233443.971139535"
"grateful-sweep-86","9410","0","16","0.1","2","8","0.001","0.1","76.6908212027918","0.27025244621353095","4.2973680339898195","73.50607339208257","0.259521484375","4.307162284851074","4.438330236201872","0.267139848660386","4.339782029801218","4335274.001528302"
"stoic-sweep-85","9890","0","16","0.1","1","8","0.001","0.1","76.25367470191348","0.2712800595555264","4.293626013603218","73.23152616793246","0.2740478515625","4.14488410949707","4.441380654411576","0.2676537951683247","4.334065607138265","4340336.48225926"
"fast-sweep-84","10741","0","16","0","4","8","0.001","0.1","75.94806326652186","0.2719227061592629","4.284693256196081","72.5802797537009","0.26611328125","4.17826509475708","4.43516995224043","0.26822931119605586","4.330049728605021","4420260.52068254"
"rich-sweep-83","7959","0","16","0","2","8","0.001","0.1","77.67436943683187","0.2696298452908917","4.307779174899502","74.27535307082712","0.25927734375","4.2597432136535645","4.443140431240939","0.2660662843575264","4.352525337278112","4243704.511204545"
"unique-sweep-82","6421","0","16","0","1","8","0.001","0.1","78.3578553039517","0.26871635783935993","4.316771651701606","74.94628460720934","0.261962890625","4.249767780303955","4.43608149800474","0.2654211412965558","4.361286222920664","4130704.0710277776"
"faithful-sweep-81","6092","0.1","64","0.2","4","4","0.001","0.1","78.61922982646088","0.2692343113405527","4.317975631108047","75.03657273208067","0.261962890625","4.250783443450928","4.443599907798726","0.265231121282126","4.3646163237928555","2970757.1330882353"
"comic-sweep-80","8823","0.1","64","0.2","2","4","0.001","0.1","76.54648348626573","0.271089369410265","4.297479538661625","73.51427011965005","0.2691650390625","4.219873428344727","4.4444747391495305","0.26771167918869293","4.337898183573234","3249947.377489796"
"blooming-sweep-79","7013","0.1","64","0.2","1","4","0.001","0.1","78.18528142442432","0.2689410231725512","4.3138114338725915","74.7247553285266","0.2637939453125","4.288765907287598","4.446670734586145","0.26483283441788186","4.359081412757235","3055877.562368421"
"glowing-sweep-78","9408","0.1","64","0.1","4","4","0.001","0.1","76.85259702164359","0.2713302698238337","4.293742542293739","73.24006023900405","0.2750244140625","4.145148277282715","4.443544811116561","0.26666814086643637","4.341889262798704","3270948.274462963"
"brisk-sweep-77","10778","0.1","64","0.1","2","4","0.001","0.1","75.97870438506193","0.27096201849377394","4.285799599993954","72.6606229314475","0.2681884765625","4.231016159057617","4.450099909587734","0.2679113826721981","4.330453095561735","3343737.041901639"
"vibrant-sweep-76","10996","0.1","64","0.1","1","4","0.001","0.1","75.86699671316892","0.2712506634928312","4.2876430919784525","72.79469575052383","0.2601318359375","4.225152015686035","4.442900805783893","0.2686902515505113","4.32898176392393","3368910.611984127"
